"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"RUANJIANYANFA","电视产品软件所","184463858","134685671","无软件日报反馈","2023年无软件日报反馈","2","13","电视产品软件所 Home / 无软件日报反馈 / 2023年无软件日报反馈","其他","2022-10-27 11:06:52","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=184463858"
"RUANJIANYANFA","电视产品软件所","227458828","134685671","无软件日报反馈","2024年无软件日报反馈","2","14","电视产品软件所 Home / 无软件日报反馈 / 2024年无软件日报反馈","其他","2023-12-27 10:43:41","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227458828"
"RUANJIANYANFA","电视产品软件所","285350812","134685671","无软件日报反馈","2025年无软件日报反馈","2","15","电视产品软件所 Home / 无软件日报反馈 / 2025年无软件日报反馈","其他","2025-01-02 14:54:03","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=285350812"
"RUANJIANYANFA","电视产品软件所","360809599","134685671","无软件日报反馈","2026年无软件日报反馈","2","16","电视产品软件所 Home / 无软件日报反馈 / 2026年无软件日报反馈","其他","2026-03-05 10:58:04","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=360809599"
"RUANJIANYANFA","电视产品软件所","136156760","134685671","无软件日报反馈","9月份无软件日报反馈","2","17","电视产品软件所 Home / 无软件日报反馈 / 9月份无软件日报反馈","其他","2021-09-01 10:25:22","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=136156760"
"RUANJIANYANFA","电视产品软件所","154942294","4489435","电视产品软件所 Home","曹操出行用车手机号信息确认（手机号是判断是否统结的唯一依据）","1","28","电视产品软件所 Home / 曹操出行用车手机号信息确认（手机号是判断是否统结的唯一依据）","其他","2022-02-28 09:42:14","郑晴晴","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154942294"
"RUANJIANYANFA","电视产品软件所","167325094","4489435","电视产品软件所 Home","设备类低耗盘点信息统计","1","29","电视产品软件所 Home / 设备类低耗盘点信息统计","数据与质量","2022-06-16 09:41:03","未知用户 (zhangyibing)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=167325094"
"RUANJIANYANFA","电视产品软件所","172264082","4489435","电视产品软件所 Home","防疫相关统计","1","30","电视产品软件所 Home / 防疫相关统计","数据与质量","2022-07-18 11:32:51","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=172264082"
"RUANJIANYANFA","电视产品软件所","179408367","172264082","防疫相关统计","2022年中秋节假期去向统计","2","1","电视产品软件所 Home / 防疫相关统计 / 2022年中秋节假期去向统计","数据与质量","2022-09-13 16:17:20","未知用户 (zhangkaidi1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=179408367"
"RUANJIANYANFA","电视产品软件所","188647327","172264082","防疫相关统计","入青返青报备","2","2","电视产品软件所 Home / 防疫相关统计 / 入青返青报备","数据与质量","2022-12-01 16:21:31","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=188647327"
"RUANJIANYANFA","电视产品软件所","186135077","172264082","防疫相关统计","居家办公统计","2","3","电视产品软件所 Home / 防疫相关统计 / 居家办公统计","数据与质量","2022-11-10 13:23:38","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=186135077"
"RUANJIANYANFA","电视产品软件所","174737294","172264082","防疫相关统计","核酸检测统计表","2","4","电视产品软件所 Home / 防疫相关统计 / 核酸检测统计表","数据与质量","2022-08-12 12:02:42","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=174737294"
"RUANJIANYANFA","电视产品软件所","191282732","172264082","防疫相关统计","疫情日报-海信员工","2","5","电视产品软件所 Home / 防疫相关统计 / 疫情日报-海信员工","数据与质量","2022-12-20 11:27:30","唐高明","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=191282732"
"RUANJIANYANFA","电视产品软件所","191284714","172264082","防疫相关统计","疫情日报-非海信员工","2","6","电视产品软件所 Home / 防疫相关统计 / 疫情日报-非海信员工","数据与质量","2022-12-20 08:56:25","于洪","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=191284714"
"RUANJIANYANFA","电视产品软件所","172264090","172264082","防疫相关统计","疫苗接种情况统计2022/7/18","2","7","电视产品软件所 Home / 防疫相关统计 / 疫苗接种情况统计2022/7/18","数据与质量","2022-07-29 09:27:20","刘天阳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=172264090"
"RUANJIANYANFA","电视产品软件所","174731329","4489435","电视产品软件所 Home","综管部统计的相关信息","1","31","电视产品软件所 Home / 综管部统计的相关信息","数据与质量","2022-08-11 09:31:41","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=174731329"
"RUANJIANYANFA","电视产品软件所","176295117","174731329","综管部统计的相关信息","2022中秋福利京东积分手机号码统计","2","1","电视产品软件所 Home / 综管部统计的相关信息 / 2022中秋福利京东积分手机号码统计","数据与质量","2022-08-23 15:34:10","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=176295117"
"RUANJIANYANFA","电视产品软件所","209956735","174731329","综管部统计的相关信息","2023.4.25晚上信鸿打卡失败统计","2","2","电视产品软件所 Home / 综管部统计的相关信息 / 2023.4.25晚上信鸿打卡失败统计","数据与质量","2023-04-26 18:06:28","汪建华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=209956735"
"RUANJIANYANFA","电视产品软件所","194349316","174731329","综管部统计的相关信息","2023年春节福利购物卡信息统计","2","3","电视产品软件所 Home / 综管部统计的相关信息 / 2023年春节福利购物卡信息统计","数据与质量","2023-01-09 15:31:31","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=194349316"
"RUANJIANYANFA","电视产品软件所","252860148","174731329","综管部统计的相关信息","2024年急救知识普及培训报名","2","4","电视产品软件所 Home / 综管部统计的相关信息 / 2024年急救知识普及培训报名","培训与知识","2024-07-15 16:05:06","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=252860148"
"RUANJIANYANFA","电视产品软件所","228356018","174731329","综管部统计的相关信息","2024年春节副食品发放数量及明细核对","2","5","电视产品软件所 Home / 综管部统计的相关信息 / 2024年春节副食品发放数量及明细核对","数据与质量","2024-01-17 14:18:49","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=228356018"
"RUANJIANYANFA","电视产品软件所","229102394","174731329","综管部统计的相关信息","24.1.31女员工查体","2","6","电视产品软件所 Home / 综管部统计的相关信息 / 24.1.31女员工查体","数据与质量","2024-02-01 12:50:42","王艳丽","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=229102394"
"RUANJIANYANFA","电视产品软件所","157188566","174731329","综管部统计的相关信息","乘坐定制公交信息统计","2","7","电视产品软件所 Home / 综管部统计的相关信息 / 乘坐定制公交信息统计","数据与质量","2022-03-14 09:24:13","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157188566"
"RUANJIANYANFA","电视产品软件所","191269895","174731329","综管部统计的相关信息","关于崂山研发园区员工自驾车信息摸排的统计","2","8","电视产品软件所 Home / 综管部统计的相关信息 / 关于崂山研发园区员工自驾车信息摸排的统计","数据与质量","2022-12-13 19:16:38","李乃金","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=191269895"
"RUANJIANYANFA","电视产品软件所","167329402","174731329","综管部统计的相关信息","员工子女信息核对","2","9","电视产品软件所 Home / 综管部统计的相关信息 / 员工子女信息核对","数据与质量","2022-06-10 15:06:29","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=167329402"
"RUANJIANYANFA","电视产品软件所","286344682","174731329","综管部统计的相关信息","提报差旅平台航司白名单","2","10","电视产品软件所 Home / 综管部统计的相关信息 / 提报差旅平台航司白名单","数据与质量","2025-01-10 14:20:26","于清晓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=286344682"
"RUANJIANYANFA","电视产品软件所","174731402","174731329","综管部统计的相关信息","海信专属虚拟网","2","11","电视产品软件所 Home / 综管部统计的相关信息 / 海信专属虚拟网","数据与质量","2022-08-15 09:53:53","申静","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=174731402"
"RUANJIANYANFA","电视产品软件所","248731384","174731329","综管部统计的相关信息","研发中心在用座机号统计2024.6.27","2","12","电视产品软件所 Home / 综管部统计的相关信息 / 研发中心在用座机号统计2024.6.27","数据与质量","2024-06-28 09:41:09","李乃金","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=248731384"
"RUANJIANYANFA","电视产品软件所","194349332","174731329","综管部统计的相关信息","考勤信息反馈","2","13","电视产品软件所 Home / 综管部统计的相关信息 / 考勤信息反馈","数据与质量","2023-01-10 10:37:48","李雨欣","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=194349332"
"RUANJIANYANFA","电视产品软件所","151635939","174731329","综管部统计的相关信息","车位信息统计","2","14","电视产品软件所 Home / 综管部统计的相关信息 / 车位信息统计","数据与质量","2022-01-21 17:55:23","周维栋","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=151635939"
"RUANJIANYANFA","电视产品软件所","190359786","4489435","电视产品软件所 Home","春节福利发卡人员","1","32","电视产品软件所 Home / 春节福利发卡人员","其他","2022-12-07 16:46:20","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=190359786"
"RUANJIANYANFA","电视产品软件所","191276551","4489435","电视产品软件所 Home","需要试剂抗原信息统计","1","33","电视产品软件所 Home / 需要试剂抗原信息统计","数据与质量","2022-12-14 15:41:20","孙启凤","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=191276551"
"RUANJIANYANFA","电视产品软件所","192155759","4489435","电视产品软件所 Home","安卓产品软件所-12.21-12.24","1","34","电视产品软件所 Home / 安卓产品软件所-12.21-12.24","其他","2022-12-29 15:00:42","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=192155759"
"RUANJIANYANFA","电视产品软件所","192807859","4489435","电视产品软件所 Home","安卓产品软件所-12.26-12.30","1","35","电视产品软件所 Home / 安卓产品软件所-12.26-12.30","其他","2023-01-03 09:30:28","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=192807859"
"RUANJIANYANFA","电视产品软件所","193495625","4489435","电视产品软件所 Home","安卓产品软件所-1.3-1.4","1","36","电视产品软件所 Home / 安卓产品软件所-1.3-1.4","其他","2023-01-03 16:14:36","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=193495625"
"RUANJIANYANFA","电视产品软件所","201041824","4489435","电视产品软件所 Home","AirPlay市场发现不了设备计划升级列表","1","37","电视产品软件所 Home / AirPlay市场发现不了设备计划升级列表","版本与计划","2023-03-02 11:33:43","张敬坤","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=201041824"
"RUANJIANYANFA","电视产品软件所","214275781","4489435","电视产品软件所 Home","12、信息统计类","1","38","电视产品软件所 Home / 12、信息统计类","数据与质量","2023-05-16 14:46:21","于清晓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=214275781"
"RUANJIANYANFA","电视产品软件所","219972264","214275781","12、信息统计类","2023年C类查体信息确认","2","1","电视产品软件所 Home / 12、信息统计类 / 2023年C类查体信息确认","数据与质量","2023-08-21 11:25:34","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=219972264"
"RUANJIANYANFA","电视产品软件所","219559374","214275781","12、信息统计类","2023年中秋节发卡人员信息核对","2","2","电视产品软件所 Home / 12、信息统计类 / 2023年中秋节发卡人员信息核对","数据与质量","2023-08-15 15:38:51","未知用户 (zhouxiuxiu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=219559374"
"RUANJIANYANFA","电视产品软件所","231848573","214275781","12、信息统计类","24.3.31健步行报名","2","3","电视产品软件所 Home / 12、信息统计类 / 24.3.31健步行报名","数据与质量","2024-03-25 13:34:40","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231848573"
"RUANJIANYANFA","电视产品软件所","223796143","214275781","12、信息统计类","24年欧洲杯市场物资需求统计","2","4","电视产品软件所 Home / 12、信息统计类 / 24年欧洲杯市场物资需求统计","需求与功能","2023-11-06 17:53:51","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=223796143"
"RUANJIANYANFA","电视产品软件所","219974395","214275781","12、信息统计类","《迈瑞AED设备使用》培训时间确认","2","5","电视产品软件所 Home / 12、信息统计类 / 《迈瑞AED设备使用》培训时间确认","培训与知识","2023-08-21 15:50:19","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=219974395"
"RUANJIANYANFA","电视产品软件所","220334295","214275781","12、信息统计类","关于掌握急救方法的名单盘点","2","6","电视产品软件所 Home / 12、信息统计类 / 关于掌握急救方法的名单盘点","数据与质量","2023-09-01 16:54:56","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=220334295"
"RUANJIANYANFA","电视产品软件所","217338636","214275781","12、信息统计类","固定资产信息核对","2","7","电视产品软件所 Home / 12、信息统计类 / 固定资产信息核对","数据与质量","2023-07-12 18:29:11","白晓东","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=217338636"
"RUANJIANYANFA","电视产品软件所","231855681","214275781","12、信息统计类","工间操报名-安卓产品软件所","2","8","电视产品软件所 Home / 12、信息统计类 / 工间操报名-安卓产品软件所","数据与质量","2024-03-26 16:21:42","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231855681"
"RUANJIANYANFA","电视产品软件所","224248516","4489435","电视产品软件所 Home","99-新PLM系统运行操作方法及问题收集","1","39","电视产品软件所 Home / 99-新PLM系统运行操作方法及问题收集","问题与复盘","2023-11-14 16:52:40","崔文华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224248516"
"RUANJIANYANFA","电视产品软件所","224248540","224248516","99-新PLM系统运行操作方法及问题收集","使用过程中问题收集","2","1","电视产品软件所 Home / 99-新PLM系统运行操作方法及问题收集 / 使用过程中问题收集","问题与复盘","2024-05-21 18:00:29","未知用户 (xieweibiao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224248540"
"RUANJIANYANFA","电视产品软件所","14813990","224248516","99-新PLM系统运行操作方法及问题收集","先进制造项目 新PLM使用培训文档","2","2","电视产品软件所 Home / 99-新PLM系统运行操作方法及问题收集 / 先进制造项目 新PLM使用培训文档","问题与复盘","2025-04-14 17:08:52","崔文华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14813990"
"RUANJIANYANFA","电视产品软件所","227864969","224248516","99-新PLM系统运行操作方法及问题收集","新PLM转测申请单ProjectId错误机型排查","2","3","电视产品软件所 Home / 99-新PLM系统运行操作方法及问题收集 / 新PLM转测申请单ProjectId错误机型排查","问题与复盘","2024-01-08 21:04:50","祖荫鹏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227864969"
"RUANJIANYANFA","电视产品软件所","286330888","4489435","电视产品软件所 Home","2025春节前需要软件下发的机型明细","1","40","电视产品软件所 Home / 2025春节前需要软件下发的机型明细","其他","2025-01-10 21:32:38","于宁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=286330888"
